index,train_mask,holdout_mask,time_utc,station_id
39834,True,False,2021-12-08 10:00:00+00:00,DL022
39835,True,False,2021-12-08 11:00:00+00:00,DL022
39836,True,False,2021-12-08 12:00:00+00:00,DL022
39837,True,False,2021-12-08 13:00:00+00:00,DL022
39838,True,False,2021-12-08 14:00:00+00:00,DL022
39839,True,False,2021-12-08 15:00:00+00:00,DL022
39840,True,False,2021-12-08 16:00:00+00:00,DL022
39841,True,False,2021-12-08 17:00:00+00:00,DL022
39842,True,False,2021-12-08 18:00:00+00:00,DL022
39843,True,False,2021-12-08 19:00:00+00:00,DL022
39844,True,False,2021-12-08 20:00:00+00:00,DL022
39845,True,False,2021-12-08 21:00:00+00:00,DL022
39846,True,False,2021-12-08 22:00:00+00:00,DL022
39847,True,False,2021-12-08 23:00:00+00:00,DL022
39848,True,False,2021-12-09 00:00:00+00:00,DL022
39849,True,False,2021-12-09 01:00:00+00:00,DL022
39850,True,False,2021-12-09 02:00:00+00:00,DL022
39851,True,False,2021-12-09 03:00:00+00:00,DL022
39852,True,False,2021-12-09 04:00:00+00:00,DL022
39853,True,False,2021-12-09 05:00:00+00:00,DL022
39854,True,False,2021-12-09 06:00:00+00:00,DL022
39855,True,False,2021-12-09 07:00:00+00:00,DL022
39856,True,False,2021-12-09 08:00:00+00:00,DL022
39857,True,False,2021-12-09 09:00:00+00:00,DL022
39858,True,False,2021-12-09 10:00:00+00:00,DL022
39859,True,False,2021-12-09 11:00:00+00:00,DL022
39860,True,False,2021-12-09 12:00:00+00:00,DL022
39861,True,False,2021-12-09 13:00:00+00:00,DL022
39862,True,False,2021-12-09 14:00:00+00:00,DL022
39863,True,False,2021-12-09 15:00:00+00:00,DL022
39864,True,False,2021-12-09 16:00:00+00:00,DL022
39865,True,False,2021-12-09 17:00:00+00:00,DL022
39866,True,False,2021-12-09 18:00:00+00:00,DL022
39867,True,False,2021-12-09 19:00:00+00:00,DL022
39868,True,False,2021-12-09 20:00:00+00:00,DL022
39869,True,False,2021-12-09 21:00:00+00:00,DL022
39870,True,False,2021-12-09 22:00:00+00:00,DL022
39871,True,False,2021-12-09 23:00:00+00:00,DL022
39872,True,False,2021-12-10 00:00:00+00:00,DL022
39873,True,False,2021-12-10 01:00:00+00:00,DL022
39874,True,False,2021-12-10 02:00:00+00:00,DL022
39875,True,False,2021-12-10 03:00:00+00:00,DL022
39876,True,False,2021-12-10 04:00:00+00:00,DL022
39877,True,False,2021-12-10 05:00:00+00:00,DL022
39878,True,False,2021-12-10 06:00:00+00:00,DL022
39879,True,False,2021-12-10 07:00:00+00:00,DL022
39880,True,False,2021-12-10 08:00:00+00:00,DL022
39881,True,False,2021-12-10 09:00:00+00:00,DL022
39882,True,False,2021-12-10 10:00:00+00:00,DL022
39883,True,False,2021-12-10 11:00:00+00:00,DL022
39884,True,False,2021-12-10 12:00:00+00:00,DL022
39885,True,False,2021-12-10 13:00:00+00:00,DL022
39886,True,False,2021-12-10 14:00:00+00:00,DL022
39887,True,False,2021-12-10 15:00:00+00:00,DL022
39888,True,False,2021-12-10 16:00:00+00:00,DL022
39889,True,False,2021-12-10 17:00:00+00:00,DL022
39890,True,False,2021-12-10 18:00:00+00:00,DL022
39891,True,False,2021-12-10 19:00:00+00:00,DL022
39892,True,False,2021-12-10 20:00:00+00:00,DL022
39893,True,False,2021-12-10 21:00:00+00:00,DL022
39894,True,False,2021-12-10 22:00:00+00:00,DL022
39895,True,False,2021-12-10 23:00:00+00:00,DL022
39896,True,False,2021-12-11 00:00:00+00:00,DL022
39897,True,False,2021-12-11 01:00:00+00:00,DL022
39898,True,False,2021-12-11 02:00:00+00:00,DL022
39899,True,False,2021-12-11 03:00:00+00:00,DL022
39900,True,False,2021-12-11 04:00:00+00:00,DL022
39901,True,False,2021-12-11 05:00:00+00:00,DL022
39902,True,False,2021-12-11 06:00:00+00:00,DL022
39903,True,False,2021-12-11 07:00:00+00:00,DL022
39904,True,False,2021-12-11 08:00:00+00:00,DL022
39905,True,False,2021-12-11 09:00:00+00:00,DL022
39906,True,False,2021-12-11 10:00:00+00:00,DL022
39907,True,False,2021-12-11 11:00:00+00:00,DL022
39908,True,False,2021-12-11 12:00:00+00:00,DL022
39909,True,False,2021-12-11 13:00:00+00:00,DL022
39910,True,False,2021-12-11 14:00:00+00:00,DL022
39911,True,False,2021-12-11 15:00:00+00:00,DL022
39912,True,False,2021-12-11 16:00:00+00:00,DL022
39913,True,False,2021-12-11 17:00:00+00:00,DL022
39914,True,False,2021-12-11 18:00:00+00:00,DL022
39915,True,False,2021-12-11 19:00:00+00:00,DL022
39916,True,False,2021-12-11 20:00:00+00:00,DL022
39917,True,False,2021-12-11 21:00:00+00:00,DL022
39918,True,False,2021-12-11 22:00:00+00:00,DL022
39919,True,False,2021-12-11 23:00:00+00:00,DL022
39920,True,False,2021-12-12 00:00:00+00:00,DL022
39921,True,False,2021-12-12 01:00:00+00:00,DL022
39922,True,False,2021-12-12 02:00:00+00:00,DL022
39923,True,False,2021-12-12 03:00:00+00:00,DL022
39924,True,False,2021-12-12 04:00:00+00:00,DL022
39925,True,False,2021-12-12 05:00:00+00:00,DL022
39926,True,False,2021-12-12 06:00:00+00:00,DL022
39927,True,False,2021-12-12 07:00:00+00:00,DL022
39928,True,False,2021-12-12 08:00:00+00:00,DL022
39929,True,False,2021-12-12 09:00:00+00:00,DL022
39930,True,False,2021-12-12 10:00:00+00:00,DL022
39931,True,False,2021-12-12 11:00:00+00:00,DL022
39932,True,False,2021-12-12 12:00:00+00:00,DL022
39933,True,False,2021-12-12 13:00:00+00:00,DL022
39934,True,False,2021-12-12 14:00:00+00:00,DL022
39935,True,False,2021-12-12 15:00:00+00:00,DL022
39936,True,False,2021-12-12 16:00:00+00:00,DL022
39937,True,False,2021-12-12 17:00:00+00:00,DL022
39938,True,False,2021-12-12 18:00:00+00:00,DL022
39939,True,False,2021-12-12 19:00:00+00:00,DL022
39940,True,False,2021-12-12 20:00:00+00:00,DL022
39941,True,False,2021-12-12 21:00:00+00:00,DL022
39942,True,False,2021-12-12 22:00:00+00:00,DL022
39943,True,False,2021-12-12 23:00:00+00:00,DL022
39944,True,False,2021-12-13 00:00:00+00:00,DL022
39945,True,False,2021-12-13 01:00:00+00:00,DL022
39946,True,False,2021-12-13 02:00:00+00:00,DL022
39947,True,False,2021-12-13 03:00:00+00:00,DL022
39948,True,False,2021-12-13 04:00:00+00:00,DL022
39949,True,False,2021-12-13 05:00:00+00:00,DL022
39950,True,False,2021-12-13 06:00:00+00:00,DL022
39951,True,False,2021-12-13 07:00:00+00:00,DL022
39952,True,False,2021-12-13 08:00:00+00:00,DL022
39953,True,False,2021-12-13 09:00:00+00:00,DL022
39954,True,False,2021-12-13 10:00:00+00:00,DL022
39955,True,False,2021-12-13 11:00:00+00:00,DL022
39956,True,False,2021-12-13 12:00:00+00:00,DL022
39957,True,False,2021-12-13 13:00:00+00:00,DL022
39958,True,False,2021-12-13 14:00:00+00:00,DL022
39959,True,False,2021-12-13 15:00:00+00:00,DL022
39960,True,False,2021-12-13 16:00:00+00:00,DL022
39961,True,False,2021-12-13 17:00:00+00:00,DL022
39962,True,False,2021-12-13 18:00:00+00:00,DL022
39963,True,False,2021-12-13 19:00:00+00:00,DL022
39964,True,False,2021-12-13 20:00:00+00:00,DL022
39965,True,False,2021-12-13 21:00:00+00:00,DL022
39966,True,False,2021-12-13 22:00:00+00:00,DL022
39967,True,False,2021-12-13 23:00:00+00:00,DL022
39968,True,False,2021-12-14 00:00:00+00:00,DL022
39969,True,False,2021-12-14 01:00:00+00:00,DL022
39970,True,False,2021-12-14 02:00:00+00:00,DL022
39971,True,False,2021-12-14 03:00:00+00:00,DL022
39972,True,False,2021-12-14 04:00:00+00:00,DL022
39973,True,False,2021-12-14 05:00:00+00:00,DL022
39974,True,False,2021-12-14 06:00:00+00:00,DL022
39975,True,False,2021-12-14 07:00:00+00:00,DL022
39976,True,False,2021-12-14 08:00:00+00:00,DL022
39977,True,False,2021-12-14 09:00:00+00:00,DL022
39978,True,False,2021-12-14 10:00:00+00:00,DL022
39979,True,False,2021-12-14 11:00:00+00:00,DL022
39980,True,False,2021-12-14 12:00:00+00:00,DL022
39981,True,False,2021-12-14 13:00:00+00:00,DL022
39982,True,False,2021-12-14 14:00:00+00:00,DL022
39983,True,False,2021-12-14 15:00:00+00:00,DL022
39984,True,False,2021-12-14 16:00:00+00:00,DL022
39985,True,False,2021-12-14 17:00:00+00:00,DL022
39986,True,False,2021-12-14 18:00:00+00:00,DL022
39987,True,False,2021-12-14 19:00:00+00:00,DL022
39988,True,False,2021-12-14 20:00:00+00:00,DL022
39989,True,False,2021-12-14 21:00:00+00:00,DL022
39990,True,False,2021-12-14 22:00:00+00:00,DL022
39991,True,False,2021-12-14 23:00:00+00:00,DL022
39992,True,False,2021-12-15 00:00:00+00:00,DL022
39993,True,False,2021-12-15 01:00:00+00:00,DL022
39994,True,False,2021-12-15 02:00:00+00:00,DL022
39995,True,False,2021-12-15 03:00:00+00:00,DL022
39996,True,False,2021-12-15 04:00:00+00:00,DL022
39997,True,False,2021-12-15 05:00:00+00:00,DL022
39998,True,False,2021-12-15 06:00:00+00:00,DL022
39999,True,False,2021-12-15 07:00:00+00:00,DL022
40000,True,False,2021-12-15 08:00:00+00:00,DL022
40001,True,False,2021-12-15 09:00:00+00:00,DL022
40002,True,False,2021-12-15 10:00:00+00:00,DL022
40003,True,False,2021-12-15 11:00:00+00:00,DL022
40004,True,False,2021-12-15 12:00:00+00:00,DL022
40005,True,False,2021-12-15 13:00:00+00:00,DL022
40006,True,False,2021-12-15 14:00:00+00:00,DL022
40007,True,False,2021-12-15 15:00:00+00:00,DL022
40008,True,False,2021-12-15 16:00:00+00:00,DL022
40009,True,False,2021-12-15 17:00:00+00:00,DL022
40010,True,False,2021-12-15 18:00:00+00:00,DL022
40011,True,False,2021-12-15 19:00:00+00:00,DL022
40012,True,False,2021-12-15 20:00:00+00:00,DL022
40013,True,False,2021-12-15 21:00:00+00:00,DL022
40014,True,False,2021-12-15 22:00:00+00:00,DL022
40015,True,False,2021-12-15 23:00:00+00:00,DL022
40016,True,False,2021-12-16 00:00:00+00:00,DL022
40017,True,False,2021-12-16 01:00:00+00:00,DL022
40018,True,False,2021-12-16 02:00:00+00:00,DL022
40019,True,False,2021-12-16 03:00:00+00:00,DL022
40020,True,False,2021-12-16 04:00:00+00:00,DL022
40021,True,False,2021-12-16 05:00:00+00:00,DL022
40022,True,False,2021-12-16 06:00:00+00:00,DL022
40023,True,False,2021-12-16 07:00:00+00:00,DL022
40024,True,False,2021-12-16 08:00:00+00:00,DL022
40025,True,False,2021-12-16 09:00:00+00:00,DL022
40026,True,False,2021-12-16 10:00:00+00:00,DL022
40027,True,False,2021-12-16 11:00:00+00:00,DL022
40028,True,False,2021-12-16 12:00:00+00:00,DL022
40029,True,False,2021-12-16 13:00:00+00:00,DL022
40030,True,False,2021-12-16 14:00:00+00:00,DL022
40031,True,False,2021-12-16 15:00:00+00:00,DL022
40032,True,False,2021-12-16 16:00:00+00:00,DL022
40033,True,False,2021-12-16 17:00:00+00:00,DL022
40034,True,False,2021-12-16 18:00:00+00:00,DL022
40035,True,False,2021-12-16 19:00:00+00:00,DL022
40036,True,False,2021-12-16 20:00:00+00:00,DL022
40037,True,False,2021-12-16 21:00:00+00:00,DL022
40038,True,False,2021-12-16 22:00:00+00:00,DL022
40039,True,False,2021-12-16 23:00:00+00:00,DL022
40040,True,False,2021-12-17 00:00:00+00:00,DL022
40041,True,False,2021-12-17 01:00:00+00:00,DL022
40042,True,False,2021-12-17 02:00:00+00:00,DL022
40043,True,False,2021-12-17 03:00:00+00:00,DL022
40044,True,False,2021-12-17 04:00:00+00:00,DL022
40045,True,False,2021-12-17 05:00:00+00:00,DL022
40046,True,False,2021-12-17 06:00:00+00:00,DL022
40047,True,False,2021-12-17 07:00:00+00:00,DL022
40048,True,False,2021-12-17 08:00:00+00:00,DL022
40049,True,False,2021-12-17 09:00:00+00:00,DL022
40050,True,False,2021-12-17 10:00:00+00:00,DL022
40051,True,False,2021-12-17 11:00:00+00:00,DL022
40052,True,False,2021-12-17 12:00:00+00:00,DL022
40053,True,False,2021-12-17 13:00:00+00:00,DL022
40054,True,False,2021-12-17 14:00:00+00:00,DL022
40055,True,False,2021-12-17 15:00:00+00:00,DL022
40056,True,False,2021-12-17 16:00:00+00:00,DL022
40057,True,False,2021-12-17 17:00:00+00:00,DL022
40058,True,False,2021-12-17 18:00:00+00:00,DL022
40059,True,False,2021-12-17 19:00:00+00:00,DL022
40060,True,False,2021-12-17 20:00:00+00:00,DL022
40061,True,False,2021-12-17 21:00:00+00:00,DL022
40062,True,False,2021-12-17 22:00:00+00:00,DL022
40063,True,False,2021-12-18 06:00:00+00:00,DL022
40064,True,False,2021-12-18 07:00:00+00:00,DL022
40065,True,False,2021-12-18 08:00:00+00:00,DL022
40066,True,False,2021-12-18 09:00:00+00:00,DL022
40067,True,False,2021-12-18 10:00:00+00:00,DL022
40068,True,False,2021-12-18 11:00:00+00:00,DL022
40069,True,False,2021-12-18 12:00:00+00:00,DL022
40070,True,False,2021-12-18 13:00:00+00:00,DL022
40071,True,False,2021-12-18 14:00:00+00:00,DL022
40072,True,False,2021-12-18 15:00:00+00:00,DL022
40073,True,False,2021-12-18 16:00:00+00:00,DL022
40074,True,False,2021-12-18 17:00:00+00:00,DL022
40075,True,False,2021-12-18 18:00:00+00:00,DL022
40076,True,False,2021-12-18 19:00:00+00:00,DL022
40077,True,False,2021-12-18 20:00:00+00:00,DL022
40078,True,False,2021-12-18 21:00:00+00:00,DL022
40079,True,False,2021-12-18 22:00:00+00:00,DL022
40080,True,False,2021-12-18 23:00:00+00:00,DL022
40081,True,False,2021-12-19 00:00:00+00:00,DL022
40082,True,False,2021-12-19 01:00:00+00:00,DL022
40083,True,False,2021-12-19 02:00:00+00:00,DL022
40084,True,False,2021-12-19 03:00:00+00:00,DL022
40085,True,False,2021-12-19 04:00:00+00:00,DL022
40086,True,False,2021-12-19 05:00:00+00:00,DL022
40087,True,False,2021-12-19 06:00:00+00:00,DL022
40088,True,False,2021-12-19 07:00:00+00:00,DL022
40089,True,False,2021-12-19 08:00:00+00:00,DL022
40090,True,False,2021-12-19 09:00:00+00:00,DL022
40091,True,False,2021-12-19 10:00:00+00:00,DL022
40092,True,False,2021-12-19 11:00:00+00:00,DL022
40093,True,False,2021-12-19 12:00:00+00:00,DL022
40094,True,False,2021-12-19 13:00:00+00:00,DL022
40095,True,False,2021-12-19 14:00:00+00:00,DL022
40096,True,False,2021-12-19 15:00:00+00:00,DL022
40097,True,False,2021-12-19 16:00:00+00:00,DL022
40098,True,False,2021-12-19 17:00:00+00:00,DL022
40099,True,False,2021-12-19 18:00:00+00:00,DL022
40100,True,False,2021-12-19 19:00:00+00:00,DL022
40101,True,False,2021-12-19 20:00:00+00:00,DL022
40102,True,False,2021-12-19 21:00:00+00:00,DL022
40103,True,False,2021-12-19 22:00:00+00:00,DL022
40104,True,False,2021-12-19 23:00:00+00:00,DL022
40105,True,False,2021-12-20 00:00:00+00:00,DL022
40106,True,False,2021-12-20 01:00:00+00:00,DL022
40107,True,False,2021-12-20 02:00:00+00:00,DL022
40108,True,False,2021-12-20 03:00:00+00:00,DL022
40109,True,False,2021-12-20 04:00:00+00:00,DL022
40110,True,False,2021-12-20 05:00:00+00:00,DL022
40111,True,False,2021-12-20 06:00:00+00:00,DL022
40112,True,False,2021-12-20 07:00:00+00:00,DL022
40113,True,False,2021-12-20 08:00:00+00:00,DL022
40114,True,False,2021-12-20 09:00:00+00:00,DL022
40115,True,False,2021-12-20 10:00:00+00:00,DL022
40116,True,False,2021-12-20 11:00:00+00:00,DL022
40117,True,False,2021-12-20 12:00:00+00:00,DL022
40118,True,False,2021-12-20 13:00:00+00:00,DL022
40119,True,False,2021-12-20 14:00:00+00:00,DL022
40120,True,False,2021-12-20 15:00:00+00:00,DL022
40121,True,False,2021-12-20 16:00:00+00:00,DL022
40122,True,False,2021-12-20 17:00:00+00:00,DL022
40123,True,False,2021-12-20 18:00:00+00:00,DL022
40124,True,False,2021-12-20 19:00:00+00:00,DL022
40125,True,False,2021-12-20 20:00:00+00:00,DL022
40126,True,False,2021-12-20 21:00:00+00:00,DL022
40127,True,False,2021-12-20 22:00:00+00:00,DL022
40128,True,False,2021-12-20 23:00:00+00:00,DL022
40129,True,False,2021-12-21 00:00:00+00:00,DL022
40130,True,False,2021-12-21 01:00:00+00:00,DL022
40131,True,False,2021-12-21 02:00:00+00:00,DL022
40132,True,False,2021-12-21 03:00:00+00:00,DL022
40133,True,False,2021-12-21 04:00:00+00:00,DL022
40134,True,False,2021-12-21 05:00:00+00:00,DL022
40135,True,False,2021-12-21 06:00:00+00:00,DL022
40136,True,False,2021-12-21 07:00:00+00:00,DL022
40137,True,False,2021-12-21 08:00:00+00:00,DL022
40138,True,False,2021-12-21 09:00:00+00:00,DL022
40139,True,False,2021-12-21 10:00:00+00:00,DL022
40140,True,False,2021-12-21 11:00:00+00:00,DL022
40141,True,False,2021-12-21 12:00:00+00:00,DL022
40142,True,False,2021-12-21 13:00:00+00:00,DL022
40143,True,False,2021-12-21 14:00:00+00:00,DL022
40144,True,False,2021-12-21 15:00:00+00:00,DL022
40145,True,False,2021-12-21 16:00:00+00:00,DL022
40146,True,False,2021-12-21 17:00:00+00:00,DL022
40147,True,False,2021-12-21 18:00:00+00:00,DL022
40148,True,False,2021-12-21 19:00:00+00:00,DL022
40149,True,False,2021-12-21 20:00:00+00:00,DL022
40150,True,False,2021-12-21 21:00:00+00:00,DL022
40151,True,False,2021-12-21 22:00:00+00:00,DL022
40152,True,False,2021-12-21 23:00:00+00:00,DL022
40153,True,False,2021-12-22 00:00:00+00:00,DL022
40154,True,False,2021-12-22 01:00:00+00:00,DL022
40155,True,False,2021-12-22 02:00:00+00:00,DL022
40156,True,False,2021-12-22 03:00:00+00:00,DL022
40157,True,False,2021-12-22 04:00:00+00:00,DL022
40158,True,False,2021-12-22 05:00:00+00:00,DL022
40159,True,False,2021-12-22 06:00:00+00:00,DL022
40160,True,False,2021-12-22 07:00:00+00:00,DL022
40161,True,False,2021-12-22 08:00:00+00:00,DL022
40162,True,False,2021-12-22 09:00:00+00:00,DL022
40163,True,False,2021-12-22 10:00:00+00:00,DL022
40164,True,False,2021-12-22 11:00:00+00:00,DL022
40165,True,False,2021-12-22 12:00:00+00:00,DL022
40166,True,False,2021-12-22 13:00:00+00:00,DL022
40167,True,False,2021-12-22 14:00:00+00:00,DL022
40168,True,False,2021-12-22 15:00:00+00:00,DL022
40169,True,False,2021-12-22 16:00:00+00:00,DL022
40170,True,False,2021-12-22 17:00:00+00:00,DL022
40171,True,False,2021-12-22 18:00:00+00:00,DL022
40172,True,False,2021-12-22 19:00:00+00:00,DL022
40173,True,False,2021-12-22 20:00:00+00:00,DL022
40174,True,False,2021-12-22 21:00:00+00:00,DL022
40175,True,False,2021-12-22 22:00:00+00:00,DL022
40176,True,False,2021-12-22 23:00:00+00:00,DL022
40177,True,False,2021-12-23 00:00:00+00:00,DL022
40178,True,False,2021-12-23 01:00:00+00:00,DL022
40179,True,False,2021-12-23 02:00:00+00:00,DL022
40180,True,False,2021-12-23 03:00:00+00:00,DL022
40181,True,False,2021-12-23 04:00:00+00:00,DL022
40182,True,False,2021-12-23 05:00:00+00:00,DL022
40183,True,False,2021-12-23 06:00:00+00:00,DL022
40184,True,False,2021-12-23 07:00:00+00:00,DL022
40185,True,False,2021-12-23 08:00:00+00:00,DL022
40186,True,False,2021-12-23 09:00:00+00:00,DL022
40187,True,False,2021-12-23 10:00:00+00:00,DL022
40188,True,False,2021-12-23 11:00:00+00:00,DL022
40189,True,False,2021-12-23 12:00:00+00:00,DL022
40190,True,False,2021-12-23 13:00:00+00:00,DL022
40191,True,False,2021-12-23 14:00:00+00:00,DL022
40192,True,False,2021-12-23 15:00:00+00:00,DL022
40193,True,False,2021-12-23 16:00:00+00:00,DL022
40194,True,False,2021-12-23 17:00:00+00:00,DL022
40195,True,False,2021-12-23 18:00:00+00:00,DL022
40196,True,False,2021-12-23 19:00:00+00:00,DL022
40197,True,False,2021-12-23 20:00:00+00:00,DL022
40198,True,False,2021-12-23 21:00:00+00:00,DL022
40199,True,False,2021-12-23 22:00:00+00:00,DL022
40200,True,False,2021-12-23 23:00:00+00:00,DL022
40201,True,False,2021-12-24 00:00:00+00:00,DL022
40202,True,False,2021-12-24 01:00:00+00:00,DL022
40203,True,False,2021-12-24 02:00:00+00:00,DL022
40204,True,False,2021-12-24 03:00:00+00:00,DL022
40205,True,False,2021-12-24 04:00:00+00:00,DL022
40206,True,False,2021-12-24 05:00:00+00:00,DL022
40207,True,False,2021-12-24 06:00:00+00:00,DL022
40208,True,False,2021-12-24 07:00:00+00:00,DL022
40209,True,False,2021-12-24 08:00:00+00:00,DL022
40210,True,False,2021-12-24 09:00:00+00:00,DL022
40211,True,False,2021-12-24 10:00:00+00:00,DL022
40212,True,False,2021-12-24 11:00:00+00:00,DL022
40213,True,False,2021-12-24 12:00:00+00:00,DL022
40214,True,False,2021-12-24 13:00:00+00:00,DL022
40215,True,False,2021-12-24 14:00:00+00:00,DL022
40216,True,False,2021-12-24 15:00:00+00:00,DL022
40217,True,False,2021-12-24 16:00:00+00:00,DL022
40218,True,False,2021-12-24 17:00:00+00:00,DL022
40219,True,False,2021-12-24 18:00:00+00:00,DL022
40220,True,False,2021-12-24 19:00:00+00:00,DL022
40221,True,False,2021-12-24 20:00:00+00:00,DL022
40222,True,False,2021-12-24 21:00:00+00:00,DL022
40223,True,False,2021-12-24 22:00:00+00:00,DL022
40224,True,False,2021-12-24 23:00:00+00:00,DL022
40225,True,False,2021-12-25 00:00:00+00:00,DL022
40226,True,False,2021-12-25 01:00:00+00:00,DL022
40227,True,False,2021-12-25 02:00:00+00:00,DL022
40228,True,False,2021-12-25 03:00:00+00:00,DL022
40229,True,False,2021-12-25 04:00:00+00:00,DL022
40230,True,False,2021-12-25 05:00:00+00:00,DL022
40231,True,False,2021-12-25 06:00:00+00:00,DL022
40232,True,False,2021-12-25 07:00:00+00:00,DL022
40233,True,False,2021-12-25 08:00:00+00:00,DL022
40234,True,False,2021-12-25 09:00:00+00:00,DL022
40235,True,False,2021-12-25 10:00:00+00:00,DL022
40236,True,False,2021-12-25 11:00:00+00:00,DL022
40237,True,False,2021-12-25 12:00:00+00:00,DL022
40238,True,False,2021-12-25 13:00:00+00:00,DL022
40239,True,False,2021-12-25 14:00:00+00:00,DL022
40240,True,False,2021-12-25 15:00:00+00:00,DL022
40241,True,False,2021-12-25 16:00:00+00:00,DL022
40242,True,False,2021-12-25 17:00:00+00:00,DL022
40243,True,False,2021-12-25 18:00:00+00:00,DL022
40244,True,False,2021-12-25 19:00:00+00:00,DL022
40245,True,False,2021-12-25 20:00:00+00:00,DL022
40246,True,False,2021-12-25 21:00:00+00:00,DL022
40247,True,False,2021-12-25 22:00:00+00:00,DL022
40248,True,False,2021-12-25 23:00:00+00:00,DL022
40249,True,False,2021-12-26 00:00:00+00:00,DL022
40250,True,False,2021-12-26 01:00:00+00:00,DL022
40251,True,False,2021-12-26 02:00:00+00:00,DL022
40252,True,False,2021-12-26 03:00:00+00:00,DL022
40253,True,False,2021-12-26 04:00:00+00:00,DL022
40254,True,False,2021-12-26 05:00:00+00:00,DL022
40255,True,False,2021-12-26 06:00:00+00:00,DL022
40256,True,False,2021-12-26 07:00:00+00:00,DL022
40257,True,False,2021-12-26 08:00:00+00:00,DL022
40258,True,False,2021-12-26 09:00:00+00:00,DL022
40259,True,False,2021-12-26 10:00:00+00:00,DL022
40260,True,False,2021-12-26 11:00:00+00:00,DL022
40261,True,False,2021-12-26 12:00:00+00:00,DL022
40262,True,False,2021-12-26 13:00:00+00:00,DL022
40263,True,False,2021-12-26 14:00:00+00:00,DL022
40264,True,False,2021-12-26 15:00:00+00:00,DL022
40265,True,False,2021-12-26 16:00:00+00:00,DL022
40266,True,False,2021-12-26 17:00:00+00:00,DL022
40267,True,False,2021-12-26 18:00:00+00:00,DL022
40268,True,False,2021-12-26 19:00:00+00:00,DL022
40269,True,False,2021-12-26 20:00:00+00:00,DL022
40270,True,False,2021-12-26 21:00:00+00:00,DL022
40271,True,False,2021-12-26 22:00:00+00:00,DL022
40272,True,False,2021-12-26 23:00:00+00:00,DL022
40273,True,False,2021-12-27 00:00:00+00:00,DL022
40274,True,False,2021-12-27 01:00:00+00:00,DL022
40275,True,False,2021-12-27 02:00:00+00:00,DL022
40276,True,False,2021-12-27 03:00:00+00:00,DL022
40277,True,False,2021-12-27 04:00:00+00:00,DL022
40278,True,False,2021-12-27 05:00:00+00:00,DL022
40279,True,False,2021-12-27 06:00:00+00:00,DL022
40280,True,False,2021-12-27 07:00:00+00:00,DL022
40281,True,False,2021-12-27 08:00:00+00:00,DL022
40282,True,False,2021-12-27 09:00:00+00:00,DL022
40283,True,False,2021-12-27 10:00:00+00:00,DL022
40284,True,False,2021-12-27 11:00:00+00:00,DL022
40285,True,False,2021-12-27 12:00:00+00:00,DL022
40286,True,False,2021-12-27 13:00:00+00:00,DL022
40287,True,False,2021-12-27 14:00:00+00:00,DL022
40288,True,False,2021-12-27 15:00:00+00:00,DL022
40289,True,False,2021-12-27 16:00:00+00:00,DL022
40290,True,False,2021-12-27 17:00:00+00:00,DL022
40291,True,False,2021-12-27 18:00:00+00:00,DL022
40292,True,False,2021-12-27 19:00:00+00:00,DL022
40293,True,False,2021-12-27 20:00:00+00:00,DL022
40294,True,False,2021-12-27 21:00:00+00:00,DL022
40295,True,False,2021-12-27 22:00:00+00:00,DL022
40296,True,False,2021-12-27 23:00:00+00:00,DL022
40297,True,False,2021-12-28 00:00:00+00:00,DL022
40298,True,False,2021-12-28 01:00:00+00:00,DL022
40299,True,False,2021-12-28 02:00:00+00:00,DL022
40300,True,False,2021-12-28 03:00:00+00:00,DL022
40301,True,False,2021-12-28 04:00:00+00:00,DL022
40302,True,False,2021-12-28 05:00:00+00:00,DL022
40303,True,False,2021-12-28 06:00:00+00:00,DL022
40304,True,False,2021-12-28 07:00:00+00:00,DL022
40305,True,False,2021-12-28 08:00:00+00:00,DL022
40306,True,False,2021-12-28 09:00:00+00:00,DL022
40307,True,False,2021-12-28 10:00:00+00:00,DL022
40308,True,False,2021-12-28 11:00:00+00:00,DL022
40309,True,False,2021-12-28 12:00:00+00:00,DL022
40310,True,False,2021-12-28 13:00:00+00:00,DL022
40311,True,False,2021-12-28 14:00:00+00:00,DL022
40312,True,False,2021-12-28 15:00:00+00:00,DL022
40313,True,False,2021-12-28 16:00:00+00:00,DL022
40314,True,False,2021-12-28 17:00:00+00:00,DL022
40315,True,False,2021-12-28 18:00:00+00:00,DL022
40316,True,False,2021-12-28 19:00:00+00:00,DL022
40317,True,False,2021-12-28 20:00:00+00:00,DL022
40318,True,False,2021-12-28 21:00:00+00:00,DL022
40319,True,False,2021-12-28 22:00:00+00:00,DL022
40320,True,False,2021-12-28 23:00:00+00:00,DL022
40321,True,False,2021-12-29 00:00:00+00:00,DL022
40322,True,False,2021-12-29 01:00:00+00:00,DL022
40323,True,False,2021-12-29 02:00:00+00:00,DL022
40324,True,False,2021-12-29 03:00:00+00:00,DL022
40325,True,False,2021-12-29 04:00:00+00:00,DL022
40326,True,False,2021-12-29 05:00:00+00:00,DL022
40327,True,False,2021-12-29 06:00:00+00:00,DL022
40328,True,False,2021-12-29 07:00:00+00:00,DL022
40329,True,False,2021-12-29 08:00:00+00:00,DL022
40330,True,False,2021-12-29 09:00:00+00:00,DL022
40331,True,False,2021-12-29 10:00:00+00:00,DL022
40332,True,False,2021-12-29 11:00:00+00:00,DL022
